file,extension,bytes,category
data\train\archive (1)\FaceForensics++_C23\FaceShifter\583_558.mp4,.mp4,1575225,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\584_823.mp4,.mp4,1992739,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\585_599.mp4,.mp4,1470612,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\586_223.mp4,.mp4,3545695,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\587_535.mp4,.mp4,851210,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\588_556.mp4,.mp4,973471,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\589_565.mp4,.mp4,1446185,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\590_034.mp4,.mp4,6311148,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\591_605.mp4,.mp4,2730745,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\592_500.mp4,.mp4,529663,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\593_577.mp4,.mp4,4267513,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\594_530.mp4,.mp4,1050694,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\595_597.mp4,.mp4,2068062,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\596_609.mp4,.mp4,1159019,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\597_595.mp4,.mp4,449984,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\598_178.mp4,.mp4,599034,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\599_585.mp4,.mp4,1989701,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\600_505.mp4,.mp4,909630,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\601_653.mp4,.mp4,529261,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\602_397.mp4,.mp4,6510233,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\603_575.mp4,.mp4,1361070,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\604_703.mp4,.mp4,2602634,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\605_591.mp4,.mp4,1053748,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\606_567.mp4,.mp4,517605,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\607_683.mp4,.mp4,4244263,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\608_675.mp4,.mp4,1655844,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\609_596.mp4,.mp4,1576577,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\610_692.mp4,.mp4,1944849,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\611_760.mp4,.mp4,754307,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\612_702.mp4,.mp4,1982153,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\613_685.mp4,.mp4,1213200,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\614_616.mp4,.mp4,2071573,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\615_687.mp4,.mp4,1716804,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\616_614.mp4,.mp4,1410704,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\617_566.mp4,.mp4,624820,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\618_629.mp4,.mp4,1738838,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\619_620.mp4,.mp4,883370,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\620_619.mp4,.mp4,4266849,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\621_546.mp4,.mp4,1596451,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\622_647.mp4,.mp4,1049532,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\623_630.mp4,.mp4,664292,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\624_570.mp4,.mp4,1319653,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\625_650.mp4,.mp4,588017,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\626_562.mp4,.mp4,1651431,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\627_658.mp4,.mp4,826876,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\628_568.mp4,.mp4,1288201,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\629_618.mp4,.mp4,3296727,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\630_623.mp4,.mp4,1260040,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\631_551.mp4,.mp4,1007808,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\632_548.mp4,.mp4,4277170,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\633_529.mp4,.mp4,2181373,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\634_660.mp4,.mp4,1438108,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\635_642.mp4,.mp4,1543047,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\636_578.mp4,.mp4,554118,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\637_427.mp4,.mp4,989572,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\638_640.mp4,.mp4,2618407,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\639_841.mp4,.mp4,2251529,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\640_638.mp4,.mp4,1324960,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\641_662.mp4,.mp4,2545939,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\642_635.mp4,.mp4,1447587,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\643_646.mp4,.mp4,1325857,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\644_657.mp4,.mp4,872999,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\645_688.mp4,.mp4,6327809,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\646_643.mp4,.mp4,504153,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\647_622.mp4,.mp4,4363068,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\648_654.mp4,.mp4,1409900,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\649_816.mp4,.mp4,3429063,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\650_625.mp4,.mp4,833685,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\651_835.mp4,.mp4,2327106,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\652_773.mp4,.mp4,1911981,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\653_601.mp4,.mp4,1161422,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\654_648.mp4,.mp4,706871,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\655_444.mp4,.mp4,1820213,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\656_666.mp4,.mp4,716894,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\657_644.mp4,.mp4,1484470,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\658_627.mp4,.mp4,572983,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\659_749.mp4,.mp4,1426621,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\660_634.mp4,.mp4,3687107,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\661_670.mp4,.mp4,3185113,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\662_641.mp4,.mp4,2817532,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\663_231.mp4,.mp4,488451,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\664_668.mp4,.mp4,1204538,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\665_679.mp4,.mp4,348133,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\666_656.mp4,.mp4,563041,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\667_446.mp4,.mp4,6378880,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\668_664.mp4,.mp4,883296,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\669_682.mp4,.mp4,393363,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\670_661.mp4,.mp4,851892,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\671_677.mp4,.mp4,1648288,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\672_720.mp4,.mp4,1641906,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\673_728.mp4,.mp4,1075707,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\674_744.mp4,.mp4,793062,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\675_608.mp4,.mp4,1207044,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\676_776.mp4,.mp4,1965042,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\677_671.mp4,.mp4,1574057,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\678_460.mp4,.mp4,4856276,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\679_665.mp4,.mp4,616809,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\680_486.mp4,.mp4,480592,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\681_711.mp4,.mp4,2819616,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\682_669.mp4,.mp4,1441766,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\683_607.mp4,.mp4,2497092,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\684_717.mp4,.mp4,3996300,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\685_613.mp4,.mp4,2106341,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\686_696.mp4,.mp4,1079031,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\687_615.mp4,.mp4,1474357,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\688_645.mp4,.mp4,2857651,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\689_690.mp4,.mp4,668786,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\690_689.mp4,.mp4,692208,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\691_732.mp4,.mp4,1776249,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\692_610.mp4,.mp4,2194120,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\693_698.mp4,.mp4,1426621,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\694_767.mp4,.mp4,761831,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\695_422.mp4,.mp4,2851500,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\696_686.mp4,.mp4,677195,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\697_581.mp4,.mp4,2090459,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\698_693.mp4,.mp4,402320,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\699_734.mp4,.mp4,604760,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\700_813.mp4,.mp4,1388280,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\701_579.mp4,.mp4,2866754,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\702_612.mp4,.mp4,4068651,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\703_604.mp4,.mp4,1337532,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\704_723.mp4,.mp4,652057,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\705_707.mp4,.mp4,595766,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\706_479.mp4,.mp4,3052533,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\707_705.mp4,.mp4,2413099,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\708_772.mp4,.mp4,4522618,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\709_390.mp4,.mp4,4475136,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\710_788.mp4,.mp4,904204,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\711_681.mp4,.mp4,2253743,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\712_716.mp4,.mp4,1921417,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\713_726.mp4,.mp4,7118528,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\714_842.mp4,.mp4,2507271,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\715_721.mp4,.mp4,1127140,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\716_712.mp4,.mp4,1424847,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\717_684.mp4,.mp4,1412435,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\718_972.mp4,.mp4,6013782,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\719_737.mp4,.mp4,446612,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\720_672.mp4,.mp4,862851,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\721_715.mp4,.mp4,1019498,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\722_458.mp4,.mp4,4102429,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\723_704.mp4,.mp4,1256437,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\724_725.mp4,.mp4,7944929,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\725_724.mp4,.mp4,2827439,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\726_713.mp4,.mp4,4515328,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\727_729.mp4,.mp4,849762,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\728_673.mp4,.mp4,828846,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\729_727.mp4,.mp4,1006264,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\730_815.mp4,.mp4,2607672,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\731_741.mp4,.mp4,1180267,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\732_691.mp4,.mp4,1042483,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\733_935.mp4,.mp4,2666055,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\734_699.mp4,.mp4,1866074,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\735_774.mp4,.mp4,1349432,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\736_785.mp4,.mp4,842526,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\737_719.mp4,.mp4,1106428,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\738_804.mp4,.mp4,2220983,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\739_865.mp4,.mp4,746109,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\740_796.mp4,.mp4,1760910,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\741_731.mp4,.mp4,461757,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\742_775.mp4,.mp4,806287,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\743_750.mp4,.mp4,1394043,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\744_674.mp4,.mp4,1295532,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\FaceShifter\745_777.mp4,.mp4,829633,already_compressed_or_media
